city,countries,lat_lngs,lat,long,temp,max_temp,humidity,wind_speed,clouds
liverpool,CA,"(41.07957769233741, -62.38792720091756)",41.07957769233741,-62.38792720091756,63.05,64.4,88,5.82,75
ashqelon,IL,"(31.64747758071033, 34.56861759460011)",31.64747758071033,34.56861759460011,79.84,80.6,83,3.36,20
faya,TD,"(22.251127114924856, 18.964552778206468)",22.251127114924856,18.964552778206468,68,69.8,34,6.69,26
port augusta,AU,"(-31.407331103506294, 136.044009972438)",-31.407331103506294,136.044009972438,73.35,73.35,52,2.37,99
port hardy,CA,"(46.74799981183844, -134.35380737291229)",46.74799981183844,-134.35380737291229,73.35,73.35,52,2.37,99
neyshabur,IR,"(35.0519204221509, 58.45099814815444)",35.0519204221509,58.45099814815444,72.03,72.03,21,2.04,0
acari,PE,"(-17.864859503178195, -75.75161175488236)",-17.864859503178195,-75.75161175488236,59,59,67,2.24,92
santa eulalia del rio,ES,"(37.564851799456235, 1.16934347876159)",37.564851799456235,1.16934347876159,86.86,86.86,68,6.46,100
san bernardo,CO,"(4.076326790156486, -74.34342957075395)",4.076326790156486,-74.34342957075395,73.58,73.58,93,1.45,45
broome,AU,"(-16.490016011432616, 125.2226020151898)",-16.490016011432616,125.2226020151898,63.66,64.99,77,5.82,1
freetown,AG,"(17.735610841915232, -59.670057911534386)",17.735610841915232,-59.670057911534386,75.69,75.69,87,4.45,93
santa cruz,CR,"(10.434679796436725, -86.84833463872175)",10.434679796436725,-86.84833463872175,86.86,86.86,68,6.46,100
port hedland,AU,"(-18.776656856268517, 119.43886963110987)",-18.776656856268517,119.43886963110987,73.35,73.35,52,2.37,99
kaeo,NZ,"(-30.171392693799213, 175.69071240310308)",-30.171392693799213,175.69071240310308,57.99,57.99,34,8.01,43
batagay-alyta,RU,"(70.24211440456051, 131.94318091350306)",70.24211440456051,131.94318091350306,48.67,48.67,52,2.91,37
khor,QA,"(26.176364723815738, 51.71222164288554)",26.176364723815738,51.71222164288554,72.52,72.52,81,9.06,99
zugdidi,GE,"(42.46394913897825, 41.762936887991316)",42.46394913897825,41.762936887991316,68,68,94,3.36,40
preobrazheniye,RU,"(41.15307847238324, 134.7767065353113)",41.15307847238324,134.7767065353113,68.29,68.29,86,16.6,91
wanning,CN,"(17.687079045156864, 114.16486913329317)",17.687079045156864,114.16486913329317,88.97,88.97,68,10.2,100
podbrdo,BA,"(44.55038518247633, 17.080282426146766)",44.55038518247633,17.080282426146766,57.83,62.6,93,3.36,40
asau,TV,"(-14.116754353475798, 176.32606778669623)",-14.116754353475798,176.32606778669623,57,57,82,3.94,97
kavaratti,IN,"(12.356459562496028, 66.04662177214396)",12.356459562496028,66.04662177214396,78.8,78.8,94,9.17,90
omsukchan,RU,"(63.91591774429284, 157.4717447796187)",63.91591774429284,157.4717447796187,42.53,42.53,87,9.69,100
borba,BR,"(-4.182312310162956, -59.195454998719725)",-4.182312310162956,-59.195454998719725,76.66,76.66,62,2.75,0
kaoma,ZM,"(-16.132234109115842, 24.97513054079201)",-16.132234109115842,24.97513054079201,56.07,56.07,46,8.12,0
vestmannaeyjar,IS,"(59.3707373327093, -18.184058404092582)",59.3707373327093,-18.184058404092582,49.6,49.6,84,2.21,100
awjilah,LY,"(24.25762010245201, 19.502336460571314)",24.25762010245201,19.502336460571314,71.74,71.74,55,6.87,0
karawang,ID,"(-6.387147515227753, 107.27785614033348)",-6.387147515227753,107.27785614033348,93.34,96.01,43,13.87,40
progreso,MX,"(23.868209627814352, -91.09471248330429)",23.868209627814352,-91.09471248330429,80.8,81,83,3.36,20
staraya poltavka,RU,"(50.469301748685666, 46.18218211123593)",50.469301748685666,46.18218211123593,49.03,52,99,3.33,85
rundu,NA,"(-17.10150165046825, 18.960724814910208)",-17.10150165046825,18.960724814910208,54.79,54.79,39,6.11,0
airai,PW,"(8.234769180250993, 141.55408624082816)",8.234769180250993,141.55408624082816,77.43,77.43,48,6.24,96
bani walid,LY,"(31.08807833543834, 13.730503189902038)",31.08807833543834,13.730503189902038,77.67,77.67,76,4.63,47
svetlaya,RU,"(46.05805882943679, 137.70037266207305)",46.05805882943679,137.70037266207305,61.59,61.59,93,15.9,100
ust-maya,RU,"(60.218293634997906, 134.81028727067974)",60.218293634997906,134.81028727067974,59.72,59.72,50,4.32,27
sept-iles,CA,"(55.9249472864708, -66.8285238793469)",55.9249472864708,-66.8285238793469,54.39,55,100,9.17,90
porto nacional,BR,"(-10.46984821128531, -49.215861837247274)",-10.46984821128531,-49.215861837247274,67.3,69.01,48,4.7,7
west fargo,US,"(46.4573234468329, -96.99082109077604)",46.4573234468329,-96.99082109077604,79.38,80.6,74,8.05,5
sorland,NO,"(70.31294528761535, 7.386061351227852)",70.31294528761535,7.386061351227852,51.8,51.8,93,12.75,75
coquimbo,CL,"(-29.292688353858523, -82.91492036137541)",-29.292688353858523,-82.91492036137541,51.8,51.8,87,5.82,58
porto franco,BR,"(-6.6091569543370525, -47.325245435005115)",-6.6091569543370525,-47.325245435005115,66.96,68,48,4.7,7
dunedin,NZ,"(-49.26235164442538, 175.71054981613997)",-49.26235164442538,175.71054981613997,52.27,54,68,8.01,0
nizhniy ingash,RU,"(56.601654891342974, 96.78118500247666)",56.601654891342974,96.78118500247666,69.03,70,100,6.71,10
minggang,CN,"(32.327063744036664, 114.27487918713723)",32.327063744036664,114.27487918713723,92.32,92.32,42,3.15,0
malanje,AO,"(-10.104905880763994, 15.726910721124455)",-10.104905880763994,15.726910721124455,64.44,64.44,85,6.58,34
eyl,SO,"(8.003255672165565, 49.43399033982257)",8.003255672165565,49.43399033982257,79.56,79.56,60,20.22,92
krapivinskiy,RU,"(54.73276117460318, 86.82497105658837)",54.73276117460318,86.82497105658837,51.8,51.8,76,6.71,100
kloulklubed,PW,"(7.332695022779319, 134.13560030895889)",7.332695022779319,134.13560030895889,87.8,87.8,66,5.82,75
torrijos,ES,"(40.187990406384216, -4.5031352437709415)",40.187990406384216,-4.5031352437709415,56.21,57.2,58,5.82,15
traverse city,US,"(44.81628266690399, -85.95514153458089)",44.81628266690399,-85.95514153458089,56.08,60.01,87,2.8,1
santa ana,CR,"(9.867820384406158, -84.18672495484243)",9.867820384406158,-84.18672495484243,86.86,86.86,68,6.46,100
paamiut,GL,"(56.2437966915374, -49.95794648645381)",56.2437966915374,-49.95794648645381,40.55,40.55,84,12.33,54
teguldet,RU,"(61.03012777199993, 88.57269033317812)",61.03012777199993,88.57269033317812,59.61,59.61,58,1.7,53
tiznit,MA,"(25.41537715931068, -8.21629220689698)",25.41537715931068,-8.21629220689698,78.71,78.71,32,0.85,0
oakdale,US,"(37.79863225432736, -120.33682803884278)",37.79863225432736,-120.33682803884278,49.66,52,81,5.82,90
kununurra,AU,"(-20.476976022018476, 128.17551423080062)",-20.476976022018476,128.17551423080062,96.8,96.8,14,12.75,70
baracoa,CU,"(21.772925110360077, -73.82542700615255)",21.772925110360077,-73.82542700615255,78.55,78.55,82,3.36,100
morong,PH,"(14.65542063196996, 120.30542948067034)",14.65542063196996,120.30542948067034,93.09,93.2,59,8.05,75
kokopo,PG,"(-4.889626869510977, 153.8684171400359)",-4.889626869510977,153.8684171400359,86.29,86.29,62,12.84,20
san ramon,BO,"(-12.984338301005792, -64.97272758435399)",-12.984338301005792,-64.97272758435399,73.58,73.58,93,1.45,45
laguna,BR,"(-39.990841040605375, -33.891136580987734)",-39.990841040605375,-33.891136580987734,86.76,89.01,37,7.2,1
college,US,"(68.8633510889268, -150.92496133149038)",68.8633510889268,-150.92496133149038,55.56,57.2,58,3.36,75
marsa matruh,EG,"(31.471668746165008, 26.446735083684388)",31.471668746165008,26.446735083684388,75.65,75.99,94,1.12,20
lixourion,GR,"(36.917629605634446, 18.803568807683803)",36.917629605634446,18.803568807683803,71.6,71.6,83,4.7,40
andenes,NO,"(71.33911963047069, 14.505677455704955)",71.33911963047069,14.505677455704955,51.8,51.8,81,14.99,75
rabat,MA,"(34.38866961421962, -7.303099676587436)",34.38866961421962,-7.303099676587436,66.16,68,100,3.11,75
kalawit,PH,"(8.355418068302342, 122.32556426068817)",8.355418068302342,122.32556426068817,86.38,86.38,69,5.32,27
rio gallegos,AR,"(-50.44585320447959, -67.3478607548659)",-50.44585320447959,-67.3478607548659,63.66,64.4,77,3,0
topoloveni,RO,"(44.795420732748084, 25.0667338350257)",44.795420732748084,25.0667338350257,72,72,66,7.25,1
marsh harbour,BS,"(30.105836592988922, -75.82397643252165)",30.105836592988922,-75.82397643252165,60.04,61,98,5.01,100
douentza,ML,"(15.400282016240055, -3.1934298499942884)",15.400282016240055,-3.1934298499942884,79.03,79.03,71,4.07,27
talara,PE,"(-4.481532057363523, -84.05430777666605)",-4.481532057363523,-84.05430777666605,61.72,61.72,88,13.89,51
along,IN,"(28.847995252983026, 94.44621536144558)",28.847995252983026,94.44621536144558,82.29,82.29,70,2.73,93
sakakah,SA,"(31.001852202515195, 41.88896926746122)",31.001852202515195,41.88896926746122,82.4,82.4,12,3.36,0
kristiinankaupunki,FI,"(62.682846710840806, 21.018406849797657)",62.682846710840806,21.018406849797657,55.9,55.9,75,17.58,100
goderich,SL,"(2.845239431853102, -19.660903861513447)",2.845239431853102,-19.660903861513447,58.32,60.01,80,14.03,70
verkhnevilyuysk,RU,"(60.74672370704454, 120.1007289560826)",60.74672370704454,120.1007289560826,57.97,57.97,46,3.38,8
mandalgovi,MN,"(45.099803784946545, 104.46816626918871)",45.099803784946545,104.46816626918871,69.84,69.84,36,12.03,76
ostrovnoy,RU,"(80.57943135783964, 41.94471000291594)",80.57943135783964,41.94471000291594,51.85,51.85,81,15.52,57
havre-saint-pierre,CA,"(51.61186710359766, -61.67372550927038)",51.61186710359766,-61.67372550927038,59,59,82,17.22,90
teguise,ES,"(29.44708851876183, -12.680821646285864)",29.44708851876183,-12.680821646285864,75.2,75.2,78,23.04,0
pochutla,MX,"(13.021136922088502, -96.18175598605517)",13.021136922088502,-96.18175598605517,77,77,89,3.74,78
kamaishi,JP,"(38.20045575476203, 144.71970057327832)",38.20045575476203,144.71970057327832,93.2,93.2,49,3.36,40
leh,IN,"(35.2669560123574, 79.12294762720603)",35.2669560123574,79.12294762720603,57.74,57.74,33,5.3,6
butembo,CD,"(0.3145625186203631, 29.148847573071208)",0.3145625186203631,29.148847573071208,58.71,58.71,98,2.55,79
grand gaube,MU,"(-11.637005192785253, 64.35404662514895)",-11.637005192785253,64.35404662514895,74.08,75.2,16,6.93,1
barcs,HU,"(45.85922734137449, 17.563605898031142)",45.85922734137449,17.563605898031142,57.2,57.2,82,8.05,20
luan,CN,"(31.13513236020985, 116.1562376735103)",31.13513236020985,116.1562376735103,50.31,54,94,1.01,0
achacachi,BO,"(-16.444085541247034, -68.67102470437554)",-16.444085541247034,-68.67102470437554,44.83,44.83,73,5.3,100
yueyang,CN,"(29.106093638571522, 113.67867271398097)",29.106093638571522,113.67867271398097,89.58,89.58,52,2.91,55
port arthur,US,"(29.42268654779278, -93.28632330456934)",29.42268654779278,-93.28632330456934,73.35,73.35,52,2.37,99
tutoia,BR,"(2.1063865276176017, -41.97021389731333)",2.1063865276176017,-41.97021389731333,78.8,78.8,81,12.8,74
oktyabrskiy,RU,"(55.98771858447424, 99.31198827780219)",55.98771858447424,99.31198827780219,62.58,62.58,53,5.26,11
dudinka,RU,"(69.48556872254568, 86.14752067940083)",69.48556872254568,86.14752067940083,51.8,51.8,76,6.71,0
puerto carreno,CO,"(6.213300498733872, -67.51134182750869)",6.213300498733872,-67.51134182750869,73.6,73.99,78,11.41,0
chara,RU,"(56.41464880036628, 119.00108520728901)",56.41464880036628,119.00108520728901,68.59,68.59,50,0.47,0
huarmey,PE,"(-12.950939436941866, -85.71167073101137)",-12.950939436941866,-85.71167073101137,60.04,60.04,85,4.21,41
mae sai,TH,"(21.01077737926981, 98.73955814142641)",21.01077737926981,98.73955814142641,82.4,82.4,54,4.47,19
pandan,PH,"(16.945508924383873, 126.24191717273857)",16.945508924383873,126.24191717273857,88.07,88.07,65,7.54,96
denpasar,ID,"(-11.492241752229745, 114.64665686104013)",-11.492241752229745,114.64665686104013,84.2,84.2,79,13.87,20
phatthalung,TH,"(7.22668535534639, 99.97155996515596)",7.22668535534639,99.97155996515596,86,86,74,1.9,40
poso,ID,"(-1.0906630814876053, 121.20156492304113)",-1.0906630814876053,121.20156492304113,86.67,86.67,59,5.44,35
puro,PH,"(18.013895783760177, 119.30857451674751)",18.013895783760177,119.30857451674751,88.83,88.83,60,4.56,100
berbera,SO,"(11.594897441275194, 46.24188198573546)",11.594897441275194,46.24188198573546,90.27,90.27,56,2.17,76
ornskoldsvik,SE,"(63.60942868375216, 18.947861067507517)",63.60942868375216,18.947861067507517,50,50,93,9.17,100
hundorp,NO,"(61.5157039440343, 9.872548185212509)",61.5157039440343,9.872548185212509,42.01,42.01,96,2.71,76
kurchum,KZ,"(48.5934957961546, 82.89142004328988)",48.5934957961546,82.89142004328988,62.1,62.1,30,3.11,91
akonolinga,CM,"(3.8169977242912694, 12.69742772719934)",3.8169977242912694,12.69742772719934,66.6,66.6,98,3.04,95
hofn,IS,"(65.29707726673718, -13.719289965850322)",65.29707726673718,-13.719289965850322,44.82,44.82,59,7.61,0
lerwick,GB,"(59.83235228354539, -0.38392597597265876)",59.83235228354539,-0.38392597597265876,53.6,53.6,93,23.04,100
deputatskiy,RU,"(76.64606636228922, 141.54323260465497)",76.64606636228922,141.54323260465497,43.83,43.83,72,4.99,99
dakar,SN,"(13.427763276841688, -18.62170348844367)",13.427763276841688,-18.62170348844367,77,77,94,6.93,20
yarkovo,RU,"(57.48921220677431, 67.09056309036893)",57.48921220677431,67.09056309036893,53.2,53.2,63,2.24,64
gwadar,PK,"(23.912897562093207, 62.524868294793094)",23.912897562093207,62.524868294793094,84.83,84.83,71,8.97,1
taga,WS,"(-14.076649893976537, -172.65463890790022)",-14.076649893976537,-172.65463890790022,61.54,63,93,3.36,75
farafangana,MG,"(-22.982967058833353, 49.63121183867628)",-22.982967058833353,49.63121183867628,69.22,69.22,85,5.66,56
avera,PF,"(-28.54347972293933, -153.2868300521074)",-28.54347972293933,-153.2868300521074,71.91,77,88,4.7,75
hasaki,JP,"(33.812113798734856, 147.6074432448479)",33.812113798734856,147.6074432448479,92.8,95,55,14.99,20
barreiras,BR,"(-11.943119524395684, -45.595249791590504)",-11.943119524395684,-45.595249791590504,64.78,64.78,47,1.59,0
shingu,JP,"(23.80782181828286, 139.88455975639226)",23.80782181828286,139.88455975639226,84.2,84.2,70,8.05,40
korsakov,RU,"(46.57770922627441, 143.0623667536068)",46.57770922627441,143.0623667536068,62.6,62.6,93,4.47,75
caiaponia,BR,"(-17.055044672848737, -51.62587693090009)",-17.055044672848737,-51.62587693090009,68.59,68.59,36,2.17,0
port-cartier,CA,"(55.78578794122029, -70.20001009351152)",55.78578794122029,-70.20001009351152,54.34,55,100,9.17,90
inta,RU,"(64.72945021889456, 59.625879135181066)",64.72945021889456,59.625879135181066,60.44,60.44,77,16.73,100
sheboygan,US,"(43.61442383258671, -87.51856909206157)",43.61442383258671,-87.51856909206157,56.01,57.99,71,5.82,90
severo-yeniseyskiy,RU,"(62.75801512427327, 94.02217239054767)",62.75801512427327,94.02217239054767,48.02,48.02,86,5.14,100
tuatapere,NZ,"(-46.80567968110795, 166.59771255227173)",-46.80567968110795,166.59771255227173,56.46,56.46,59,7.56,10
talcahuano,CL,"(-33.92186999135336, -78.4563728313822)",-33.92186999135336,-78.4563728313822,48.2,48.2,93,5.82,100
maniitsoq,GL,"(63.48671891625776, -55.37829460800076)",63.48671891625776,-55.37829460800076,39.76,39.76,71,4.94,91
chabahar,IR,"(25.86221970608011, 59.83033797784191)",25.86221970608011,59.83033797784191,87.8,87.8,74,6.93,20
murovane,UA,"(49.43072639540145, 23.063828492374682)",49.43072639540145,23.063828492374682,47.43,48,89,2.86,0
canico,PT,"(30.77911628830209, -15.312807975952325)",30.77911628830209,-15.312807975952325,71.4,73.4,78,5.82,20
nyrob,RU,"(61.06204337301298, 56.99496205779528)",61.06204337301298,56.99496205779528,56.39,56.39,84,5.7,98
rantepao,ID,"(-3.0530895112834884, 119.73151894734485)",-3.0530895112834884,119.73151894734485,78.24,78.24,69,4.09,94
baoqing,CN,"(46.668750957102844, 133.05010175715074)",46.668750957102844,133.05010175715074,68.43,68.43,90,9.62,99
kihei,US,"(20.22663312448097, -155.83529194223982)",20.22663312448097,-155.83529194223982,75.43,80.6,69,12.75,20
morgan hill,US,"(37.12451270174488, -121.69351644788533)",37.12451270174488,-121.69351644788533,74.34,77,83,6.93,40
nunkini,MX,"(20.393226983140224, -90.75631922179427)",20.393226983140224,-90.75631922179427,77.13,77.13,83,5.08,0
adet,ET,"(11.258238427704427, 37.0011710703391)",11.258238427704427,37.0011710703391,59.88,59.88,84,0.36,3
inirida,CO,"(4.694001484329391, -68.60098024157875)",4.694001484329391,-68.60098024157875,74.75,74.75,91,1.3,96
san rafael del sur,NI,"(10.140695198534104, -88.24061539952449)",10.140695198534104,-88.24061539952449,73.58,73.58,93,1.45,45
seoul,KR,"(36.915596549319574, 127.65478387927578)",36.915596549319574,127.65478387927578,80.06,80.6,51,3.36,20
angoche,MZ,"(-16.511277545370874, 40.51901035817809)",-16.511277545370874,40.51901035817809,72.23,72.23,74,9.24,0
samur,RU,"(42.73957015014142, 49.39891738954796)",42.73957015014142,49.39891738954796,73.89,73.89,75,4.47,0
tibiri,NE,"(13.790673217132252, 6.643423681352687)",13.790673217132252,6.643423681352687,76.98,76.98,72,8.28,95
sayyan,YE,"(14.99668487868864, 43.95361621313418)",14.99668487868864,43.95361621313418,65.14,65.14,49,9.06,0
lima,PE,"(-18.66581703251248, -88.72126804523558)",-18.66581703251248,-88.72126804523558,59,59,82,4.7,40
kindu,CD,"(-1.6714195236857705, 26.473592701567156)",-1.6714195236857705,26.473592701567156,70.36,70.36,94,2.24,70
necochea,AR,"(-50.897548898174215, -52.536454930524854)",-50.897548898174215,-52.536454930524854,41,41,90,8.99,0
north bend,US,"(42.53020414641961, -135.1173192752193)",42.53020414641961,-135.1173192752193,57.4,57.99,87,6.93,67
san jose,GT,"(10.314591421654711, -92.58616306839178)",10.314591421654711,-92.58616306839178,73.58,73.58,93,1.45,45
muzhi,RU,"(64.40092828389677, 63.92557393248899)",64.40092828389677,63.92557393248899,55.63,55.63,64,11.18,99
paita,PE,"(-7.747064119700525, -86.62208681832007)",-7.747064119700525,-86.62208681832007,61.74,61.74,84,9.57,1
ossora,RU,"(60.40924055943265, 162.2143395707203)",60.40924055943265,162.2143395707203,49.93,49.93,92,23.85,100
mackay,AU,"(-18.42052385533586, 152.43234486804903)",-18.42052385533586,152.43234486804903,72.45,73.4,78,26.4,75
auka,HN,"(14.937060624558484, -83.99081397112946)",14.937060624558484,-83.99081397112946,76.3,76.3,94,1.01,83
carutapera,BR,"(1.2215697442677538, -44.76088601062534)",1.2215697442677538,-44.76088601062534,77.04,77.04,87,6.29,64
harer,ET,"(8.721216582230184, 42.22729392149006)",8.721216582230184,42.22729392149006,62.58,62.58,79,8.37,90
nemuro,JP,"(38.34103046693767, 149.64789592956845)",38.34103046693767,149.64789592956845,80.6,80.6,78,6.93,40
manaus,BR,"(-1.1576338562637432, -60.7488601533924)",-1.1576338562637432,-60.7488601533924,78.84,80.6,69,3.36,1
puerto escondido,MX,"(5.557054179821662, -102.04079247566055)",5.557054179821662,-102.04079247566055,73.6,73.99,78,11.41,0
hwange,ZW,"(-19.28851056755292, 27.466790145482605)",-19.28851056755292,27.466790145482605,57.96,57.96,54,3.6,0
waterloo,US,"(42.241091190895474, -92.29185957235087)",42.241091190895474,-92.29185957235087,59.67,61,77,3.36,75
lae,PG,"(-6.7596599139474876, 146.89558367257274)",-6.7596599139474876,146.89558367257274,91.4,91.4,49,5.82,40
qui nhon,VN,"(14.837704329329611, 113.12586341708851)",14.837704329329611,113.12586341708851,77,77,73,11.41,40
montalban,PH,"(14.797365959575245, 121.22862271938033)",14.797365959575245,121.22862271938033,52.29,53.01,81,2.24,0
dunmore east,IE,"(51.95041363253378, -6.891520364693719)",51.95041363253378,-6.891520364693719,63.54,69.8,68,3.36,1
sangar,RU,"(67.29758737350818, 126.81031061618114)",67.29758737350818,126.81031061618114,59.77,59.77,39,2.44,4
haines junction,CA,"(59.337372002801686, -139.68029047895698)",59.337372002801686,-139.68029047895698,55.4,55.4,87,5.82,90
buraydah,SA,"(27.335094735010742, 44.29645226576375)",27.335094735010742,44.29645226576375,80.6,80.6,26,2.24,0
quchan,IR,"(37.098529992523765, 58.42962615358371)",37.098529992523765,58.42962615358371,68.97,68.97,23,4.43,0
guadix,ES,"(37.514615503635156, -3.295876791336809)",37.514615503635156,-3.295876791336809,59.34,62.01,82,1.79,53
cascais,PT,"(36.90504898819033, -13.688768649645482)",36.90504898819033,-13.688768649645482,72.03,73,28,8.99,0
polyarnyy,RU,"(69.66148093245423, 34.53949475538343)",69.66148093245423,34.53949475538343,46.4,46.4,100,4.47,58
stornoway,GB,"(59.07402293953254, -10.791731320306155)",59.07402293953254,-10.791731320306155,55.24,55.4,87,10.29,100
kautokeino,NO,"(68.70473021415776, 24.018484888084743)",68.70473021415776,24.018484888084743,44.78,44.78,86,20.31,98
salinas,EC,"(-1.9794629014511713, -82.73027557629648)",-1.9794629014511713,-82.73027557629648,74.71,78.01,49,13.87,1
margate,ZA,"(-38.86573634546284, 41.0025692521767)",-38.86573634546284,41.0025692521767,61.63,62.01,79,4,82
praia da vitoria,PT,"(43.51119475217817, -25.599823650845764)",43.51119475217817,-25.599823650845764,78.8,78.8,94,10.29,75
palembang,ID,"(-3.3791184119544795, 105.97048426953046)",-3.3791184119544795,105.97048426953046,89.6,89.6,59,11.41,40
yavatmal,IN,"(20.371210616936494, 77.86073025499564)",20.371210616936494,77.86073025499564,86.49,86.49,67,0.16,90
padang,ID,"(-0.9373839233222441, 98.48075741537787)",-0.9373839233222441,98.48075741537787,84.81,84.81,70,5.5,5
ayagoz,KZ,"(47.6076430052, 80.19601274988696)",47.6076430052,80.19601274988696,60.03,60.03,33,17.27,65
arroyo,US,"(15.87188520269902, -65.81433292846414)",15.87188520269902,-65.81433292846414,49.12,50,87,13.87,16
aswan,EG,"(24.019919101210036, 32.3360218754147)",24.019919101210036,32.3360218754147,91.9,91.9,22,14.81,0
kisangani,CD,"(-1.1890833136240389, 25.287108281122073)",-1.1890833136240389,25.287108281122073,70.61,70.61,95,1.34,17
mao,TD,"(14.098736983356261, 15.80686653939486)",14.098736983356261,15.80686653939486,66.2,66.2,82,6.93,20
terrace bay,CA,"(48.53261896233187, -86.98591540723321)",48.53261896233187,-86.98591540723321,59,59,72,10.29,5
shubarkuduk,KZ,"(48.34887608348012, 55.60573433861896)",48.34887608348012,55.60573433861896,67.77,67.77,38,4.88,0
tsaratanana,MG,"(-16.380731457295894, 47.22518887206746)",-16.380731457295894,47.22518887206746,72.07,72.07,50,11.56,2
piedras negras,MX,"(18.80359701179013, -96.28003958368754)",18.80359701179013,-96.28003958368754,76.08,76.08,75,4.72,100
palana,RU,"(59.853695335457274, 161.11164007183203)",59.853695335457274,161.11164007183203,46.6,46.6,98,3.67,100
ust-omchug,RU,"(61.37240020393071, 149.8736063693558)",61.37240020393071,149.8736063693558,42.94,42.94,75,12.62,99
vaitape,PF,"(-18.292283881985583, -156.05327417907856)",-18.292283881985583,-156.05327417907856,78.87,78.87,75,12.1,1
shache,CN,"(37.72983245713789, 78.34547140598465)",37.72983245713789,78.34547140598465,83.73,83.73,15,5.44,0
ayorou,NE,"(15.054288121388169, 1.3156066567452172)",15.054288121388169,1.3156066567452172,78.96,78.96,74,10.67,58
ketchikan,US,"(58.580956443602304, -129.87791778837146)",58.580956443602304,-129.87791778837146,59.72,59.72,60,5.53,0
zhangjiakou,CN,"(42.173361309224305, 115.67797658578968)",42.173361309224305,115.67797658578968,75.13,75.13,38,12.8,18
zhangye,CN,"(41.50996482968958, 100.86222102214452)",41.50996482968958,100.86222102214452,76.17,76.17,31,19.19,98
jacareacanga,BR,"(-7.700846005116489, -57.33897636179043)",-7.700846005116489,-57.33897636179043,74.86,74.86,51,1.97,2
yanam,IN,"(12.650585447449203, 85.89234047689968)",12.650585447449203,85.89234047689968,86,86,79,6.93,40
san patricio,MX,"(13.004910014438337, -110.59269527007552)",13.004910014438337,-110.59269527007552,73.58,73.58,93,1.45,45
chase,CA,"(52.19931704951122, -119.89077440812832)",52.19931704951122,-119.89077440812832,48.99,48.99,69,1.61,0
surt,LY,"(31.531133269485963, 16.572748205257994)",31.531133269485963,16.572748205257994,74.98,74.98,61,1.97,1
mocuba,MZ,"(-16.46556799878448, 38.40790017970906)",-16.46556799878448,38.40790017970906,66.85,66.85,75,2.51,2
jalapa,MX,"(16.632660735183237, -95.30676623671263)",16.632660735183237,-95.30676623671263,61.88,61.88,94,2.08,100
lebanon,US,"(37.29383317446934, -92.39175770628535)",37.29383317446934,-92.39175770628535,64.76,68,82,4.41,1
saint-joseph,RE,"(-26.13968138892192, 53.8286563487527)",-26.13968138892192,53.8286563487527,71.11,75.2,73,4.7,31
jardim,BR,"(2.960424861964839, -34.63167123603705)",2.960424861964839,-34.63167123603705,64.74,64.74,82,5.91,39
zalantun,CN,"(47.650491788717375, 121.53797170101342)",47.650491788717375,121.53797170101342,64.08,64.08,75,21.34,100
marovoay,MG,"(-16.234962271287046, 47.13733458160823)",-16.234962271287046,47.13733458160823,73.4,73.4,56,10.29,20
gat,LY,"(25.643396468829096, 5.510528911607423)",25.643396468829096,5.510528911607423,77,80.01,83,1.52,19
mga,RU,"(59.741079881266586, 31.066889697603585)",59.741079881266586,31.066889697603585,49.64,52,99,3.53,98
corinto,NI,"(10.871652326151036, -88.50674036119811)",10.871652326151036,-88.50674036119811,73.92,75,50,1.01,0
klimovo,RU,"(52.51938133230988, 32.14587182472934)",52.51938133230988,32.14587182472934,53.94,53.94,89,11.54,100
kologriv,RU,"(59.39480078012929, 44.65953859515557)",59.39480078012929,44.65953859515557,61.02,61.02,89,8.25,65
bonthe,SL,"(5.672985160600106, -14.62979752667465)",5.672985160600106,-14.62979752667465,75.7,75.7,89,6.26,98
semiluki,RU,"(51.54200631047701, 39.21808393599156)",51.54200631047701,39.21808393599156,57.2,57.2,44,6.71,38
shenjiamen,CN,"(31.141273330372286, 123.66439500520084)",31.141273330372286,123.66439500520084,81.16,81.16,73,17.49,3
inhambane,MZ,"(-21.901677992210708, 35.76183624972302)",-21.901677992210708,35.76183624972302,55.2,55.4,93,2.24,20
